geoid,tract_name,countyfp,centroid_lat,centroid_lon,council_district
48339692006,Census Tract 6920.06,339,30.12323,-95.390245,
48491020602,Census Tract 206.02,491,30.524091,-97.700447,
48201211600,Census Tract 2116,201,29.780919,-95.311592,
48201211700,Census Tract 2117,201,29.796596,-95.304316,
48339694207,Census Tract 6942.07,339,30.384064,-95.566083,
48339690404,Census Tract 6904.04,339,30.23353,-95.591398,
48339694002,Census Tract 6940.02,339,30.364213,-95.280808,
48201450200,Census Tract 4502,201,29.77926,-95.579577,
48339694106,Census Tract 6941.06,339,30.466902,-95.465513,
48439104602,Census Tract 1046.02,439,32.699153,-97.272647,
48339692501,Census Tract 6925.01,339,30.125928,-95.175475,
48029131300,Census Tract 1313,029,29.392529,-98.39761,
48339692605,Census Tract 6926.05,339,30.140507,-95.236134,
48339693301,Census Tract 6933.01,339,30.298801,-95.50295,
48339690603,Census Tract 6906.03,339,30.171422,-95.565542,
48245000900,Census Tract 9,245,30.10233,-94.114129,
48339693901,Census Tract 6939.01,339,30.359954,-95.430427,
48245002000,Census Tract 20,245,30.063635,-94.105226,
48245011600,Census Tract 116,245,29.738901,-94.124214,
48339694105,Census Tract 6941.05,339,30.414956,-95.476249,
48201450500,Census Tract 4505,201,29.778659,-95.63467,
48339694001,Census Tract 6940.01,339,30.377952,-95.37714,
48339694107,Census Tract 6941.07,339,30.46953,-95.396626,
48339692401,Census Tract 6924.01,339,30.085967,-95.218355,
48339692402,Census Tract 6924.02,339,30.064113,-95.235832,
48339692202,Census Tract 6922.02,339,30.21836,-95.379818,
48339690609,Census Tract 6906.09,339,30.213181,-95.522913,
48201450600,Census Tract 4506,201,29.770926,-95.616303,
48339692007,Census Tract 6920.07,339,30.108891,-95.406197,
48339692201,Census Tract 6922.01,339,30.222119,-95.344934,
48339693304,Census Tract 6933.04,339,30.264308,-95.471908,
48339693104,Census Tract 6931.04,339,30.311369,-95.432903,
48339694208,Census Tract 6942.08,339,30.382771,-95.504238,
48339690610,Census Tract 6906.10,339,30.221327,-95.49717,
48339692304,Census Tract 6923.04,339,30.098181,-95.264372,
48029161503,Census Tract 1615.03,029,29.355834,-98.626772,
48339692101,Census Tract 6921.01,339,30.223204,-95.429671,
48339691403,Census Tract 6914.03,339,30.116678,-95.451022,
48339694204,Census Tract 6942.04,339,30.453112,-95.548873,
48339693702,Census Tract 6937.02,339,30.354344,-95.504547,
48339690101,Census Tract 6901.01,339,30.125596,-95.782922,
48339691402,Census Tract 6914.02,339,30.117971,-95.473305,
48339690605,Census Tract 6906.05,339,30.195137,-95.547917,
48339690606,Census Tract 6906.06,339,30.197264,-95.571981,
48339690607,Census Tract 6906.07,339,30.206726,-95.539446,
48339690604,Census Tract 6906.04,339,30.17938,-95.585905,
48339692005,Census Tract 6920.05,339,30.135118,-95.400329,
48339693904,Census Tract 6939.04,339,30.334015,-95.446785,
48339694402,Census Tract 6944.02,339,30.324661,-95.611925,
48439106524,Census Tract 1065.24,439,32.813193,-97.107478,
48339692301,Census Tract 6923.01,339,30.140517,-95.303377,
48201450700,Census Tract 4507,201,29.766779,-95.5829,
48339694602,Census Tract 6946.02,339,30.343369,-95.730918,
48201450900,Census Tract 4509,201,29.74207,-95.565115,
48339694306,Census Tract 6943.06,339,30.393736,-95.62535,
48377950100,Census Tract 9501,377,30.174769,-104.291802,
48377950200,Census Tract 9502,377,29.62629,-104.129542,
48085031663,Census Tract 316.63,085,33.082425,-96.782936,
48201332000,Census Tract 3320,201,29.672258,-95.347214,
48201412600,Census Tract 4126,201,29.714946,-95.444114,
48201451100,Census Tract 4511,201,29.756016,-95.580755,
48201451200,Census Tract 4512,201,29.754834,-95.597002,
48241950701,Census Tract 9507.01,241,30.321872,-94.002607,
48241950102,Census Tract 9501.02,241,30.992581,-94.132403,
48451001301,Census Tract 13.01,451,31.436392,-100.466402,
48029181505,Census Tract 1815.05,029,29.499976,-98.605045,
48451000300,Census Tract 3,451,31.501108,-100.405245,
48439100101,Census Tract 1001.01,439,32.78773,-97.300243,
48201231400,Census Tract 2314,201,29.863748,-95.28708,
48201252700,Census Tract 2527,201,29.916722,-95.020027,
48201532700,Census Tract 5327,201,29.876528,-95.48142,
48201530200,Census Tract 5302,201,29.816183,-95.424873,
48201555600,Census Tract 5556,201,30.058696,-95.729648,
48439113403,Census Tract 1134.03,439,32.830116,-97.194497,
48451001702,Census Tract 17.02,451,31.578249,-100.548509,
48451000700,Census Tract 7,451,31.462629,-100.404889,
48451001600,Census Tract 16,451,31.386848,-100.276109,
48029180901,Census Tract 1809.01,029,29.496839,-98.540355,
48451000400,Census Tract 4,451,31.481694,-100.443092,
48439111505,Census Tract 1115.05,439,32.731636,-97.157488,
48451001102,Census Tract 11.02,451,31.459207,-100.462391,
48041000104,Census Tract 1.04,041,30.767107,-96.363594,
48041000205,Census Tract 2.05,041,30.688813,-96.481546,
48029181506,Census Tract 1815.06,029,29.49305,-98.609246,
48451001000,Census Tract 10,451,31.44894,-100.456305,
48041001902,Census Tract 19.02,041,30.650862,-96.326462,
48451001101,Census Tract 11.01,451,31.44397,-100.499277,
48201220100,Census Tract 2201,201,29.815163,-95.343463,
48201220200,Census Tract 2202,201,29.816556,-95.364937,
48451001200,Census Tract 12,451,31.468896,-100.476317,
48339693001,Census Tract 6930.01,339,30.295232,-95.271226,
48201222800,Census Tract 2228,201,29.923417,-95.365793,
48201222900,Census Tract 2229,201,29.914292,-95.345012,
48201223100,Census Tract 2231,201,29.923693,-95.3245,
48455950400,Census Tract 9504,455,30.913541,-95.337665,
48455950500,Census Tract 9505,455,30.951249,-95.383929,
48455950200,Census Tract 9502,455,31.05552,-95.169655,
48455950300,Census Tract 9503,455,31.011359,-95.330938,
48403950200,Census Tract 9502,403,31.286773,-93.975884,
48403950100,Census Tract 9501,403,31.48463,-93.860507,
48029181601,Census Tract 1816.01,029,29.475334,-98.60242,
48159950102,Census Tract 9501.02,159,33.271603,-95.224169,
48159950101,Census Tract 9501.01,159,33.101503,-95.222802,
48147950401,Census Tract 9504.01,147,33.582551,-96.208189,
48147950402,Census Tract 9504.02,147,33.613985,-96.194833,
48147950800,Census Tract 9508,147,33.749464,-96.084887,
48469000301,Census Tract 3.01,469,28.773042,-96.998346,
48085031716,Census Tract 317.16,085,33.000395,-96.803398,
48085031715,Census Tract 317.15,085,33.00765,-96.807957,
48085031720,Census Tract 317.20,085,32.988945,-96.772766,
48469000302,Census Tract 3.02,469,28.780615,-96.97896,
48085031719,Census Tract 317.19,085,32.994272,-96.773603,
48085031806,Census Tract 318.06,085,33.000488,-96.739751,
48201220300,Census Tract 2203,201,29.824237,-95.365659,
48201220400,Census Tract 2204,201,29.831578,-95.366322,
48201220500,Census Tract 2205,201,29.836206,-95.381464,
48201220600,Census Tract 2206,201,29.841805,-95.36688,
48439114204,Census Tract 1142.04,439,32.895107,-97.524623,
48439102700,Census Tract 1027,439,32.740809,-97.376175,
48265960500,Census Tract 9605,265,30.069996,-99.128505,
48201230100,Census Tract 2301,201,29.813848,-95.330229,
48201230200,Census Tract 2302,201,29.819917,-95.307337,
48201230500,Census Tract 2305,201,29.848454,-95.328376,
48201230600,Census Tract 2306,201,29.844873,-95.309266,
48201230700,Census Tract 2307,201,29.853007,-95.309927,
48201230800,Census Tract 2308,201,29.839827,-95.293724,
48209010500,Census Tract 105,209,29.844915,-97.972309,
48209010200,Census Tract 102,209,29.890238,-97.945811,
48227950100,Census Tract 9501,227,32.411417,-101.49963,
48273020401,Census Tract 204.01,273,27.487451,-97.860393,
48227950600,Census Tract 9506,227,32.254279,-101.435816,
48273020301,Census Tract 203.01,273,27.532937,-97.873362,
48167723700,Census Tract 7237,167,29.343788,-94.982922,
48227950300,Census Tract 9503,227,32.259498,-101.500199,
48227950700,Census Tract 9507,227,32.244448,-101.455667,
48227950500,Census Tract 9505,227,32.247201,-101.471318,
48227950200,Census Tract 9502,227,32.350009,-101.246909,
48227950900,Census Tract 9509,227,32.167743,-101.451652,
48227950400,Census Tract 9504,227,32.242654,-101.493243,
48005001001,Census Tract 10.01,005,31.206593,-94.808682,
48201210400,Census Tract 2104,201,29.786442,-95.362199,
48201220800,Census Tract 2208,201,29.830847,-95.338704,
48005001002,Census Tract 10.02,005,31.157517,-94.71315,
48005000302,Census Tract 3.02,005,31.278425,-94.782462,
48201220900,Census Tract 2209,201,29.848841,-95.337638,
48201221000,Census Tract 2210,201,29.860332,-95.344889,
48201221100,Census Tract 2211,201,29.860055,-95.354687,
48201221200,Census Tract 2212,201,29.864595,-95.374035,
48201230900,Census Tract 2309,201,29.818201,-95.282634,
48201231000,Census Tract 2310,201,29.840171,-95.278684,
48201251600,Census Tract 2516,201,30.100729,-95.112658,
48201332300,Census Tract 3323,201,29.66656,-95.323364,
48201254200,Census Tract 2542,201,29.728716,-94.964505,
48201252400,Census Tract 2524,201,29.781652,-95.14286,
48273020302,Census Tract 203.02,273,27.523502,-97.883441,
48085030301,Census Tract 303.01,085,33.241222,-96.711934,
48085030404,Census Tract 304.04,085,33.145255,-96.795216,
48113013626,Census Tract 136.26,113,32.935266,-96.817376,
48201313400,Census Tract 3134,201,29.694189,-95.338186,
48201313500,Census Tract 3135,201,29.688714,-95.347893,
48201313600,Census Tract 3136,201,29.691648,-95.357574,
48201313700,Census Tract 3137,201,29.697541,-95.366546,
48201421700,Census Tract 4217,201,29.686947,-95.487725,
48201250500,Census Tract 2505,201,29.99296,-95.195427,
48167724000,Census Tract 7240,167,29.351018,-94.823586,
48167724300,Census Tract 7243,167,29.307704,-94.780362,
48167724400,Census Tract 7244,167,29.299008,-94.784395,
48167724500,Census Tract 7245,167,29.303751,-94.79452,
48167724600,Census Tract 7246,167,29.297653,-94.808073,
48167724700,Census Tract 7247,167,29.294604,-94.799809,
48167724800,Census Tract 7248,167,29.292059,-94.792792,
48167725000,Census Tract 7250,167,29.283119,-94.808191,
48167725100,Census Tract 7251,167,29.290772,-94.809578,
48439121704,Census Tract 1217.04,439,32.752877,-97.104122,
48113011002,Census Tract 110.02,113,32.681956,-96.832234,
48201253700,Census Tract 2537,201,29.765473,-94.973955,
48167725200,Census Tract 7252,167,29.288466,-94.825915,
48167990000,Census Tract 9900,167,29.317409,-94.727419,
48167723501,Census Tract 7235.01,167,29.359258,-95.068749,
48439103602,Census Tract 1036.02,439,32.726216,-97.23119,
48339694206,Census Tract 6942.06,339,30.414942,-95.558536,
48339694309,Census Tract 6943.09,339,30.37331,-95.612727,
48339694305,Census Tract 6943.05,339,30.397947,-95.60554,
48041001101,Census Tract 11.01,041,30.643569,-96.341384,
48339694307,Census Tract 6943.07,339,30.355647,-95.579448,
48201341800,Census Tract 3418,201,29.633949,-95.024547,
48339694104,Census Tract 6941.04,339,30.426809,-95.418389,
48201451700,Census Tract 4517,201,29.732458,-95.633194,
48339692803,Census Tract 6928.03,339,30.223532,-95.140744,
48339690608,Census Tract 6906.08,339,30.219703,-95.54133,
48339690408,Census Tract 6904.08,339,30.177229,-95.633981,
48113011101,Census Tract 111.01,113,32.658169,-96.847996,
48113011103,Census Tract 111.03,113,32.66829,-96.831143,
48113011104,Census Tract 111.04,113,32.652022,-96.83527,
48201253800,Census Tract 2538,201,29.766428,-94.947955,
48201451800,Census Tract 4518,201,29.718858,-95.634278,
48201253900,Census Tract 2539,201,29.752964,-94.933475,
48201254000,Census Tract 2540,201,29.734347,-94.942991,
48029121803,Census Tract 1218.03,029,29.554509,-98.36575,
48201254100,Census Tract 2541,201,29.74636,-94.955879,
48171950401,Census Tract 9504.01,171,30.307516,-98.836307,
48171950301,Census Tract 9503.01,171,30.361851,-98.995603,
48171950402,Census Tract 9504.02,171,30.245462,-98.823562,
48171950302,Census Tract 9503.02,171,30.415895,-98.90105,
48201433400,Census Tract 4334,201,29.684605,-95.540927,
48201450100,Census Tract 4501,201,29.777243,-95.566929,
48373210104,Census Tract 2101.04,373,30.607312,-94.696885,
48373210105,Census Tract 2101.05,373,30.646072,-94.813538,
48373210106,Census Tract 2101.06,373,30.570317,-94.875157,
48373210401,Census Tract 2104.01,373,31.007806,-94.73436,
48373210402,Census Tract 2104.02,373,30.979364,-94.909193,
48373210103,Census Tract 2101.03,373,30.668159,-94.933416,
48273020501,Census Tract 205.01,273,27.485497,-97.84507,
48273020101,Census Tract 201.01,273,27.412847,-97.566357,
48273020102,Census Tract 201.02,273,27.42088,-97.959548,
48041000606,Census Tract 6.06,041,30.661202,-96.380509,
48439104604,Census Tract 1046.04,439,32.711811,-97.288611,
48201421900,Census Tract 4219,201,29.671398,-95.484751,
48201422100,Census Tract 4221,201,29.648265,-95.487079,
48201422200,Census Tract 4222,201,29.640154,-95.501899,
48201342100,Census Tract 3421,201,29.655812,-95.142432,
48201342200,Census Tract 3422,201,29.673551,-95.146536,
48201342300,Census Tract 3423,201,29.673705,-95.131227,
48201342400,Census Tract 3424,201,29.695829,-95.147707,
48439104100,Census Tract 1041,439,32.72322,-97.337655,
48439106521,Census Tract 1065.21,439,32.769506,-97.183691,
48439123301,Census Tract 1233.01,439,32.744465,-97.344909,
48167721101,Census Tract 7211.01,167,29.480667,-95.05556,
48439113934,Census Tract 1139.34,439,32.928168,-97.29777,
48439113223,Census Tract 1132.23,439,32.840569,-97.20854,
48439104400,Census Tract 1044,439,32.708368,-97.337816,
48439104504,Census Tract 1045.04,439,32.691545,-97.310852,
48439104505,Census Tract 1045.05,439,32.708237,-97.312107,
48201342500,Census Tract 3425,201,29.697306,-95.131766,
48201342700,Census Tract 3427,201,29.696065,-95.118873,
48201422800,Census Tract 4228,201,29.690029,-95.517789,
48201422900,Census Tract 4229,201,29.682005,-95.529831,
48439104601,Census Tract 1046.01,439,32.711523,-97.270083,
48201423100,Census Tract 4231,201,29.664724,-95.549455,
48201343000,Census Tract 3430,201,29.65813,-95.107354,
48201343200,Census Tract 3432,201,29.658116,-95.055365,
48273020402,Census Tract 204.02,273,27.507855,-97.881724,
48167720505,Census Tract 7205.05,167,29.474999,-95.162585,
48273020502,Census Tract 205.02,273,27.510747,-97.849356,
48201423600,Census Tract 4236,201,29.633749,-95.520956,
48113011401,Census Tract 114.01,113,32.674523,-96.766633,
48061013902,Census Tract 139.02,061,25.902571,-97.475046,
48041000401,Census Tract 4.01,041,30.684528,-96.359926,
48041000402,Census Tract 4.02,041,30.676287,-96.345791,
48061010201,Census Tract 102.01,061,26.28653,-97.676559,
48201412300,Census Tract 4123,201,29.715754,-95.424177,
48029161600,Census Tract 1616,029,29.399151,-98.597426,
48029980003,Census Tract 9800.03,029,29.372491,-98.666017,
48029170101,Census Tract 1701.01,029,29.439652,-98.519817,
48201412400,Census Tract 4124,201,29.716195,-95.435266,
48029170200,Census Tract 1702,029,29.421662,-98.520893,
48029170300,Census Tract 1703,029,29.421803,-98.534983,
48029170401,Census Tract 1704.01,029,29.440947,-98.531639,
48201332600,Census Tract 3326,201,29.674989,-95.30681,
48201412700,Census Tract 4127,201,29.7135,-95.453667,
48201412800,Census Tract 4128,201,29.698136,-95.453289,
48201413100,Census Tract 4131,201,29.698396,-95.432789,
48407200105,Census Tract 2001.05,407,30.452072,-95.113788,
48407200202,Census Tract 2002.02,407,30.587146,-95.044406,
48407200201,Census Tract 2002.01,407,30.589613,-95.147419,
48273020200,Census Tract 202,273,27.52588,-97.851838,
48407200103,Census Tract 2001.03,407,30.509038,-94.957176,
48407200104,Census Tract 2001.04,407,30.460121,-94.983306,
48027020203,Census Tract 202.03,027,31.170313,-97.481085,
48027020301,Census Tract 203.01,027,31.095128,-97.429627,
48027021802,Census Tract 218.02,027,31.045538,-97.576309,
48027023406,Census Tract 234.06,027,30.995076,-97.515437,
48027023109,Census Tract 231.09,027,31.08685,-97.766688,
48027023115,Census Tract 231.15,027,31.090831,-97.781856,
48027021702,Census Tract 217.02,027,31.078817,-97.459039,
48041000301,Census Tract 3.01,041,30.713558,-96.397406,
48283950302,Census Tract 9503.02,283,28.351098,-99.096774,
48283950301,Census Tract 9503.01,283,28.422698,-99.227362,
48027020302,Census Tract 203.02,027,31.1526,-97.396436,
48027021501,Census Tract 215.01,027,31.046062,-97.442524,
48027021701,Census Tract 217.01,027,31.099036,-97.504892,
48027023112,Census Tract 231.12,027,31.101082,-97.790456,
48027021101,Census Tract 211.01,027,31.082478,-97.376629,
48027021304,Census Tract 213.04,027,31.065212,-97.367127,
48451001710,Census Tract 17.10,451,31.231762,-100.549403,
48451001709,Census Tract 17.09,451,31.584243,-100.697907,
48451001402,Census Tract 14.02,451,31.436515,-100.438076,
48029180902,Census Tract 1809.02,029,29.499023,-98.5303,
48113014143,Census Tract 141.43,113,32.900062,-96.949085,
48451001401,Census Tract 14.01,451,31.422691,-100.451192,
48407200106,Census Tract 2001.06,407,30.431687,-95.267897,
48407200302,Census Tract 2003.02,407,30.796727,-95.279965,
48407200301,Census Tract 2003.01,407,30.710457,-95.198568,
48337950300,Census Tract 9503,337,33.786752,-97.729185,
48337950200,Census Tract 9502,337,33.842814,-97.78434,
48337950100,Census Tract 9501,337,33.760013,-97.573499,
48303010102,Census Tract 101.02,303,33.656478,-101.685553,
48339693002,Census Tract 6930.02,339,30.298107,-95.347605,
48201430200,Census Tract 4302,201,29.775982,-95.484747,
48201430300,Census Tract 4303,201,29.772691,-95.49808,
48029181001,Census Tract 1810.01,029,29.512192,-98.543143,
48201430400,Census Tract 4304,201,29.756515,-95.51544,
48201430500,Census Tract 4305,201,29.779846,-95.519168,
48201420200,Census Tract 4202,201,29.667437,-95.444019,
48201430600,Census Tract 4306,201,29.764754,-95.531758,
48201430700,Census Tract 4307,201,29.777081,-95.538815,
48201430800,Census Tract 4308,201,29.77607,-95.552943,
48029181003,Census Tract 1810.03,029,29.522265,-98.561316,
48201430900,Census Tract 4309,201,29.757872,-95.543209,
48029170402,Census Tract 1704.02,029,29.434288,-98.535536,
48029170500,Census Tract 1705,029,29.449245,-98.527341,
48029171912,Census Tract 1719.12,029,29.479303,-98.687406,
48201332700,Census Tract 3327,201,29.685065,-95.313797,
48201332800,Census Tract 3328,201,29.689777,-95.307709,
48201333000,Census Tract 3330,201,29.681538,-95.28526,
48029172002,Census Tract 1720.02,029,29.404131,-98.759894,
48029180201,Census Tract 1802.01,029,29.477803,-98.532934,
48029180300,Census Tract 1803,029,29.466759,-98.557513,
48029180400,Census Tract 1804,029,29.462676,-98.570871,
48029180501,Census Tract 1805.01,029,29.470208,-98.589633,
48477170502,Census Tract 1705.02,477,30.291372,-96.41036,
48477170501,Census Tract 1705.01,477,30.175263,-96.614,
48071710202,Census Tract 7102.02,071,29.760768,-94.843449,
48071710201,Census Tract 7102.01,071,29.790876,-94.880431,
48481740901,Census Tract 7409.01,481,29.307112,-96.304156,
48481740902,Census Tract 7409.02,481,29.20084,-96.284554,
48289950201,Census Tract 9502.01,289,31.274194,-96.229239,
48289950101,Census Tract 9501.01,289,31.398563,-96.113542,
48477170202,Census Tract 1702.02,477,30.194764,-96.45571,
48477170602,Census Tract 1706.02,477,30.295465,-96.193978,
48477170601,Census Tract 1706.01,477,30.155787,-96.236059,
48477170201,Census Tract 1702.01,477,30.171426,-96.415233,
48289950102,Census Tract 9501.02,289,31.477401,-95.869885,
48289950302,Census Tract 9503.02,289,31.207115,-95.849546,
48289950301,Census Tract 9503.01,289,31.338234,-95.900324,
48289950202,Census Tract 9502.02,289,31.115464,-96.134136,
48231961101,Census Tract 9611.01,231,33.026685,-96.086238,
48493000104,Census Tract 1.04,493,29.31709,-98.1235,
48493000404,Census Tract 4.04,493,29.233465,-98.159334,
48493000103,Census Tract 1.03,493,29.362575,-98.162793,
48097000701,Census Tract 7.01,097,33.507816,-96.986534,
48097000702,Census Tract 7.02,097,33.513046,-97.068853,
48041002019,Census Tract 20.19,041,30.571275,-96.284867,
48041000207,Census Tract 2.07,041,30.619612,-96.437298,
48041000108,Census Tract 1.08,041,30.736489,-96.292966,
48041000105,Census Tract 1.05,041,30.685396,-96.280603,
48041000206,Census Tract 2.06,041,30.623974,-96.402565,
48029181004,Census Tract 1810.04,029,29.513294,-98.567443,
48041000107,Census Tract 1.07,041,30.689148,-96.322277,
48041002026,Census Tract 20.26,041,30.54492,-96.287599,
48041002025,Census Tract 20.25,041,30.559619,-96.275099,
48041002018,Census Tract 20.18,041,30.56012,-96.29494,
48041000106,Census Tract 1.06,041,30.734474,-96.216603,
48041002016,Census Tract 20.16,041,30.610521,-96.238925,
48041002020,Census Tract 20.20,041,30.531576,-96.317916,
48041002021,Census Tract 20.21,041,30.558831,-96.336279,
48041002022,Census Tract 20.22,041,30.658397,-96.311627,
48041001901,Census Tract 19.01,041,30.663732,-96.339933,
48029181005,Census Tract 1810.05,029,29.502387,-98.55405,
48041001002,Census Tract 10.02,041,30.632151,-96.350737,
48041001102,Census Tract 11.02,041,30.647359,-96.336191,
48041001001,Census Tract 10.01,041,30.632974,-96.358862,
48029181100,Census Tract 1811,029,29.526379,-98.550275,
48041000203,Census Tract 2.03,041,30.624171,-96.383299,
48041000204,Census Tract 2.04,041,30.635122,-96.372362,
48041002100,Census Tract 21,041,30.619321,-96.338151,
48041001401,Census Tract 14.01,041,30.619037,-96.348897,
48041001607,Census Tract 16.07,041,30.613802,-96.322115,
48041001703,Census Tract 17.03,041,30.614705,-96.310871,
48041001704,Census Tract 17.04,041,30.620955,-96.302884,
48041002017,Census Tract 20.17,041,30.601482,-96.349684,
48041000502,Census Tract 5.02,041,30.679929,-96.377045,
48041000605,Census Tract 6.05,041,30.650411,-96.385532,
48041001608,Census Tract 16.08,041,30.605628,-96.330048,
48041002024,Census Tract 20.24,041,30.591796,-96.335198,
48041000501,Census Tract 5.01,041,30.682846,-96.389329,
48029181703,Census Tract 1817.03,029,29.527151,-98.652346,
48029181704,Census Tract 1817.04,029,29.5023,-98.63459,
48113014208,Census Tract 142.08,113,32.864154,-96.935385,
48029181705,Census Tract 1817.05,029,29.480607,-98.617052,
48029181711,Census Tract 1817.11,029,29.512043,-98.649465,
48029181712,Census Tract 1817.12,029,29.493018,-98.659626,
48139060217,Census Tract 602.17,139,32.415608,-96.766436,
48139060602,Census Tract 606.02,139,32.413714,-96.8627,
48139061402,Census Tract 614.02,139,32.347259,-96.654968,
48139060601,Census Tract 606.01,139,32.412425,-96.844104,
48029181713,Census Tract 1817.13,029,29.492093,-98.647273,
48029181715,Census Tract 1817.15,029,29.499427,-98.685905,
48029181716,Census Tract 1817.16,029,29.508092,-98.695465,
48201341002,Census Tract 3410.02,201,29.550343,-95.144514,
48201310101,Census Tract 3101.01,201,29.752528,-95.343635,
48201510301,Census Tract 5103.01,201,29.782477,-95.377939,
48201311001,Census Tract 3110.01,201,29.745773,-95.303729,
48201233502,Census Tract 2335.02,201,29.762552,-95.24588,
48201211302,Census Tract 2113.02,201,29.778158,-95.323097,
48201454902,Census Tract 4549.02,201,29.749318,-95.741064,
48201100001,Census Tract 1000.01,201,29.754756,-95.362192,
48201340702,Census Tract 3407.02,201,29.569193,-95.140614,
48201433004,Census Tract 4330.04,201,29.716844,-95.543196,
48201340501,Census Tract 3405.01,201,29.569177,-95.120667,
48201341303,Census Tract 3413.03,201,29.565139,-95.108727,
48201252306,Census Tract 2523.06,201,29.799879,-95.133409,
48201532301,Census Tract 5323.01,201,29.858737,-95.512969,
48201432005,Census Tract 4320.05,201,29.734702,-95.492646,
48201554701,Census Tract 5547.01,201,30.002958,-95.588378,
48469000400,Census Tract 4,469,28.817061,-97.014031,
48245990000,Census Tract 9900,245,29.613566,-94.081964,
48201554202,Census Tract 5542.02,201,30.0062,-95.575103,
48215022108,Census Tract 221.08,215,26.175361,-98.047718,
48201554201,Census Tract 5542.01,201,30.002166,-95.564644,
48439111304,Census Tract 1113.04,439,32.593137,-97.12529,
48167721701,Census Tract 7217.01,167,29.508694,-94.985191,
48439106101,Census Tract 1061.01,439,32.691077,-97.250759,
48439106102,Census Tract 1061.02,439,32.676622,-97.251008,
48439106201,Census Tract 1062.01,439,32.708008,-97.258663,
48201451302,Census Tract 4513.02,201,29.748145,-95.596534,
48439106202,Census Tract 1062.02,439,32.707041,-97.246389,
48439106300,Census Tract 1063,439,32.715467,-97.238462,
48439106502,Census Tract 1065.02,439,32.753061,-97.226951,
48439106503,Census Tract 1065.03,439,32.752465,-97.208328,
48439106507,Census Tract 1065.07,439,32.764189,-97.249206,
48167722100,Census Tract 7221,167,29.402426,-94.908886,
48167722300,Census Tract 7223,167,29.390119,-94.92406,
48167722600,Census Tract 7226,167,29.389282,-94.961921,
48167722700,Census Tract 7227,167,29.386731,-94.989381,
48247950200,Census Tract 9502,247,27.334936,-98.670733,
48201451903,Census Tract 4519.03,201,29.716624,-95.609561,
48139060500,Census Tract 605,139,32.387543,-96.860345,
48141010101,Census Tract 101.01,141,31.923964,-106.233783,
48141000800,Census Tract 8,141,31.816772,-106.451724,
48029121000,Census Tract 1210,029,29.53222,-98.445465,
48439114112,Census Tract 1141.12,439,32.981064,-97.403238,
48439113007,Census Tract 1130.07,439,32.721795,-97.041217,
48439111538,Census Tract 1115.38,439,32.671269,-97.048278,
48201452602,Census Tract 4526.02,201,29.708163,-95.62419,
48439111559,Census Tract 1115.59,439,32.696283,-97.118059,
48439111010,Census Tract 1110.10,439,32.596473,-97.491072,
48041001301,Census Tract 13.01,041,30.638225,-96.323378,
48041001303,Census Tract 13.03,041,30.624542,-96.322163,
48041001604,Census Tract 16.04,041,30.595772,-96.315443,
48321730202,Census Tract 7302.02,321,29.00024,-95.82698,
48201452601,Census Tract 4526.01,201,29.707704,-95.639154,
48321730302,Census Tract 7303.02,321,28.956352,-95.959176,
48355990000,Census Tract 9900,355,27.702658,-97.10937,
48469000501,Census Tract 5.01,469,28.831809,-96.999658,
48469000601,Census Tract 6.01,469,28.81325,-96.99771,
48469000602,Census Tract 6.02,469,28.815341,-96.981615,
48355003002,Census Tract 30.02,355,27.661958,-97.294057,
48355003101,Census Tract 31.01,355,27.626121,-97.270723,
48469001501,Census Tract 15.01,469,28.958612,-97.065847,
48061013402,Census Tract 134.02,061,25.910983,-97.478802,
48061013500,Census Tract 135,061,25.917627,-97.500816,
48061013600,Census Tract 136,061,25.920273,-97.516221,
48061013700,Census Tract 137,061,25.911355,-97.509732,
48061013801,Census Tract 138.01,061,25.908555,-97.493272,
48061013802,Census Tract 138.02,061,25.900672,-97.485765,
48061013901,Census Tract 139.01,061,25.910311,-97.466493,
48061013903,Census Tract 139.03,061,25.901036,-97.462907,
48027022103,Census Tract 221.03,027,31.13378,-97.690139,
48061014001,Census Tract 140.01,061,25.898274,-97.506853,
48061013309,Census Tract 133.09,061,25.882726,-97.441476,
48251130502,Census Tract 1305.02,251,32.25919,-97.27607,
48251130501,Census Tract 1305.01,251,32.31201,-97.17734,
48251130604,Census Tract 1306.04,251,32.220168,-97.467079,
48251130415,Census Tract 1304.15,251,32.418304,-97.265241,
48251130216,Census Tract 1302.16,251,32.547159,-97.357672,
48251130603,Census Tract 1306.03,251,32.281873,-97.350989,
48251130414,Census Tract 1304.14,251,32.355576,-97.257678,
48251130417,Census Tract 1304.17,251,32.39445,-97.180699,
48251130219,Census Tract 1302.19,251,32.487496,-97.296543,
48251130416,Census Tract 1304.16,251,32.451376,-97.22086,
48469000201,Census Tract 2.01,469,28.800467,-96.989674,
48251130419,Census Tract 1304.19,251,32.52496,-97.145378,
48251130220,Census Tract 1302.20,251,32.53109,-97.300657,
48485010200,Census Tract 102,485,33.906109,-98.498921,
48251130413,Census Tract 1304.13,251,32.38485,-97.121098,
48485010600,Census Tract 106,485,33.890933,-98.497228,
48251130411,Census Tract 1304.11,251,32.484095,-97.170634,
48485010700,Census Tract 107,485,33.895477,-98.510785,
48469000202,Census Tract 2.02,469,28.799131,-96.973097,
48201452001,Census Tract 4520.01,201,29.73236,-95.613067,
